t,type,lat,lon,var,n,v,v_fill
2023,1,12.9,-3.4,1,2100,0.5059520946913116,0.5059520946913116
2023,1,12.9,-3.4,2,2100,16.5,16.5
2023,1,12.9,-3.4,3,2100,0.4627592404225168,0.4627592404225168
2023,1,12.9,-3.4,4,2100,1860,1860
2023,1,12.9,-3.4,5,2100,1.307189176375686,1.4940112308526063
2023,1,12.9,-3.4,6,2100,60.497132835838855,60.497132835838855
2023,1,12.9,-3.4,7,2100,0.0100934446827068,0.0100934446827068
2023,1,12.9,-3.4,8,2100,0.4660122418535671,0.4660122418535671
2023,1,12.9,-3.4,9,2100,0.2117421560014886,0.2117421560014886
2023,6,51.9,-8.5,1,5,0.5071537236708038,0.5071537236708038
2023,6,51.9,-8.5,2,5,37,37
2023,6,51.9,-8.5,3,5,0.2210690021879313,0.2210690021879313
2023,6,51.9,-8.5,4,5,110718,56068
2023,6,51.9,-8.5,5,5,11.66841078299446,11.66841078299446
2023,6,51.9,-8.5,6,5,81.73278199479734,81.73278199479734
2023,6,51.9,-8.5,7,5,0.2086385253224889,0.2086385253224889
2023,6,51.9,-8.5,8,5,0.1037436733996491,0.1037436733996491
2023,6,51.9,-8.5,9,5,0.4946619538118576,0.4946619538118576
2023,6,38.6,-8.8,1,2,0.5315083416614241,0.5265832389578452
2023,6,38.6,-8.8,2,2,43.6,41.435
2023,6,38.6,-8.8,3,2,0.1312173187762509,0.1467195671010898
2023,6,38.6,-8.8,4,2,53755,53755
2023,6,38.6,-8.8,5,2,10.28060541437536,10.28060541437536
2023,6,38.6,-8.8,6,2,81.3458334503124,81.3458334503124
2023,6,38.6,-8.8,7,2,0.3644113107587576,0.3644113107587576
2023,6,38.6,-8.8,8,2,0.1918149358941268,0.1918149358941268
2023,6,38.6,-8.8,9,2,0.1591296895548765,0.1591296895548765
2023,6,38.9,-6.9,1,60,0.5021665864190472,0.5021665864190472
2023,6,38.9,-6.9,2,60,42.900000000000006,41.435
2023,6,38.9,-6.9,3,60,0.1479559894439032,0.1479559894439032
2023,6,38.9,-6.9,4,60,34573,34573
2023,6,38.9,-6.9,5,60,9.667366620900106,9.667366620900106
2023,6,38.9,-6.9,6,60,82.1433024946376,82.1433024946376
2023,6,38.9,-6.9,7,60,0.0523722858979947,0.0523722858979947
2023,6,38.9,-6.9,8,60,0.4208284661357758,0.4208284661357758
2023,6,38.9,-6.9,9,60,0.280793208194913,0.280793208194913
2023,7,36.7,6,1,85,0.4968364050001447,0.4968364050001447
2023,7,36.7,6,2,85,27.9,27.9
2023,7,36.7,6,3,85,0.2872910499614366,0.2872910499614366
2023,7,36.7,6,4,85,14612,14612
2023,7,36.7,6,5,85,8.512299537658691,8.512299537658691
2023,7,36.7,6,6,85,73.72470855712892,73.72470855712892
2023,7,36.7,6,7,85,0.1159927088954556,0.1159927088954556
2023,7,36.7,6,8,85,0.5036747371034868,0.5036747371034868
2023,7,36.7,6,9,85,0.013701979155432198,0.013701979155432198
2023,6,16.4,-86.4,1,9,0.5123543890381599,0.5123543890381599
2023,6,16.4,-86.4,2,9,24.700000000000003,24.700000000000003
2023,6,16.4,-86.4,3,9,0.2983646802729974,0.2983646802729974
2023,6,16.4,-86.4,4,9,6798,6798
2023,6,16.4,-86.4,5,9,8.270560264587402,8.270560264587402
2023,6,16.4,-86.4,6,9,71.09490203857422,71.09490203857422
2023,6,41.2,-8.3,1,5,0.5284276567764453,0.5265832389578452
2023,6,41.2,-8.3,2,5,43.6,41.435
2023,6,41.2,-8.3,3,5,0.1312173163029107,0.1467195671010898
2023,6,41.2,-8.3,4,5,34945,34945
2023,6,41.2,-8.3,5,5,9.276942253112791,9.276942253112791
2023,6,41.2,-8.3,6,5,81.54430389404298,81.54430389404298
2023,6,41.2,-8.3,7,5,0.5534485129475465,0.5534485129475465
2023,6,41.2,-8.3,8,5,0.11526398853907441,0.11526398853907441
2023,6,41.2,-8.3,9,5,0.0760888468429608,0.0760888468429608
2023,6,-1.5,31.4,1,514,0.4974109677485844,0.4974109677485844
2023,6,-1.5,31.4,2,514,16.1,16.1
2023,6,-1.5,31.4,3,514,0.4698431796332299,0.4698431796332299
2023,6,-1.5,31.4,4,514,2231,2231
2023,6,-1.5,31.4,5,514,5.574440737171788,5.574440737171788
2023,6,-1.5,31.4,6,514,64.79076980365382,64.79076980365382
2023,6,-1.5,31.4,7,514,0.0156667272493175,0.0156667272493175
2023,6,-1.5,31.4,8,514,0.2319384076508405,0.2319384076508405
2023,6,-1.5,31.4,9,514,0.3237287039224172,0.3237287039224172
2023,7,36.7,6.2,1,12,0.49683640500014475,0.49683640500014475
2023,7,36.7,6.2,2,12,27.899999999999995,27.899999999999995
2023,7,36.7,6.2,3,12,0.2872910499614366,0.2872910499614366
2023,7,36.7,6.2,4,12,14612,14612
2023,7,36.7,6.2,5,12,8.512299537658691,8.512299537658691
2023,7,36.7,6.2,6,12,73.72470855712892,73.72470855712892
2023,7,36.7,6.2,7,12,0.1159927088954556,0.1159927088954556
2023,7,36.7,6.2,8,12,0.5036747371034868,0.5036747371034868
2023,7,36.7,6.2,9,12,0.0137019791554322,0.0137019791554322
2023,6,16.8,107,1,147,0.5069308533564667,0.5069308533564667
2023,6,16.8,107,2,147,32,32
2023,6,16.8,107,3,147,0.276196884168561,0.276196884168561
2023,6,16.8,107,4,147,12670,12670
2023,6,16.8,107,5,147,8.591287612915039,8.591287612915039
2023,6,16.8,107,6,147,74.99110412597656,74.99110412597656
2023,6,16.8,107,7,147,0.038678625598256,0.038678625598256
2023,6,16.8,107,8,147,0.4951599802263541,0.4951599802263541
2023,6,16.8,107,9,147,0.0357271472906476,0.0357271472906476
2023,6,-2.9,104.4,1,12,0.4907504932724753,0.4907504932724753
2023,6,-2.9,104.4,2,12,27.100000000000005,27.100000000000005
2023,6,-2.9,104.4,3,12,0.2773054734724541,0.2773054734724541
2023,6,-2.9,104.4,4,12,12888,12888
2023,6,-2.9,104.4,5,12,8.42823432894593,8.42823432894593
2023,6,-2.9,104.4,6,12,67.59303205694096,67.59303205694096
2023,6,-2.9,104.4,7,12,0.2061802068635191,0.2061802068635191
2023,6,-2.9,104.4,8,12,0.6208734491306565,0.6208734491306565
2023,6,-2.9,104.4,9,12,0.01110258659776,0.01110258659776
2023,6,-4.3,29.8,1,104,0.5025574607150116,0.5025574607150116
2023,6,-4.3,29.8,2,104,15.900000000000002,15.900000000000002
2023,6,-4.3,29.8,3,104,0.4769777684493836,0.4769777684493836
2023,6,-4.3,29.8,4,104,933,933
2023,6,-4.3,29.8,5,104,3.2139652149297464,3.2139652149297464
2023,6,-4.3,29.8,6,104,65.06204718594218,65.06204718594218
2023,6,-4.3,29.8,7,104,0.030899793473740597,0.030899793473740597
2023,6,-4.3,29.8,8,104,0.6129980276655801,0.6129980276655801
2023,6,-4.3,29.8,9,104,0.2936123688031308,0.2936123688031308
2023,7,36.9,7.7,1,2,0.5000118699487378,0.5000118699487378
2023,7,36.9,7.7,2,2,32.6,32.6
2023,7,36.9,7.7,3,2,0.2450684629285507,0.2450684629285507
2023,7,36.9,7.7,4,2,14612,14612
2023,7,36.9,7.7,5,2,8.512299537658691,8.512299537658691
2023,7,36.9,7.7,6,2,73.7247085571289,73.7247085571289
2023,7,36.9,7.7,7,2,0.2658340000433878,0.2658340000433878
2023,7,36.9,7.7,8,2,0.4106351608599776,0.4106351608599776
2023,7,36.9,7.7,9,2,0.0160694466573552,0.0160694466573552
2023,4,-27.5,-54.8,1,49,0.5032606246197644,0.5032606246197644
2023,4,-27.5,-54.8,2,49,25.3,25.3
2023,4,-27.5,-54.8,3,49,0.3147230240585897,0.3147230240585897
2023,4,-27.5,-54.8,4,49,24664,24664
2023,4,-27.5,-54.8,5,49,10.217311780772873,10.217311780772873
2023,4,-27.5,-54.8,6,49,75.35989233846634,75.35989233846634
2023,4,-27.5,-54.8,7,49,0.1213888481130726,0.1213888481130726
2023,4,-27.5,-54.8,8,49,0.08666971562813498,0.08666971562813498
2023,4,-27.5,-54.8,9,49,0.0751765262822225,0.0751765262822225
2023,6,-1.3,30.5,1,260,0.5025655432371129,0.5025655432371129
2023,6,-1.3,30.5,2,260,18.8,18.8
2023,6,-1.3,30.5,3,260,0.3924911404339577,0.3924911404339577
2023,6,-1.3,30.5,4,260,2806,2806
2023,6,-1.3,30.5,5,260,4.173481730506971,4.173481730506971
2023,6,-1.3,30.5,6,260,65.14484039138522,65.14484039138522
2023,6,-1.3,30.5,7,260,0.0096947416652111,0.0096947416652111
2023,6,-1.3,30.5,8,260,0.7492283270624835,0.6897120245013754
2023,6,-1.3,30.5,9,260,0.2201972670412754,0.2201972670412754
2023,4,-4.3,29.8,1,27,0.5025574607150116,0.5025574607150116
2023,4,-4.3,29.8,2,27,15.9,15.9
2023,4,-4.3,29.8,3,27,0.4769777684493836,0.4769777684493836
2023,4,-4.3,29.8,4,27,933,933
2023,4,-4.3,29.8,5,27,3.2139652149297464,3.2139652149297464
2023,4,-4.3,29.8,6,27,65.06204718594218,65.06204718594218
2023,4,-4.3,29.8,7,27,0.030899793473740597,0.030899793473740597
2023,4,-4.3,29.8,8,27,0.6129980276655801,0.6129980276655801
2023,4,-4.3,29.8,9,27,0.2936123688031308,0.2936123688031308
2023,6,-14.1,21.4,1,1379,0.515426412699485,0.515426412699485
2023,6,-14.1,21.4,2,1379,14.599999999999998,15.8
2023,6,-14.1,21.4,3,1379,0.504949447466047,0.4769777684493836
2023,6,-14.1,21.4,4,1379,3689,3689
2023,6,-14.1,21.4,5,1379,3.397243010567185,3.397243010567185
2023,6,-14.1,21.4,6,1379,60.84818479623232,60.84818479623232
2023,6,-14.1,21.4,7,1379,0.0240845258890109,0.0240845258890109
2023,6,-14.1,21.4,8,1379,0.053535893331291703,0.053535893331291703
2023,6,-14.1,21.4,9,1379,0.2691768991057454,0.2691768991057454
2023,1,1.5,-78.1,1,371,0.5083484878055934,0.5083484878055934
2023,1,1.5,-78.1,2,371,29.700000000000006,29.700000000000006
2023,1,1.5,-78.1,3,371,0.2410088136994527,0.2410088136994527
2023,1,1.5,-78.1,4,371,13438,13438
2023,1,1.5,-78.1,5,371,7.077140398290989,7.077140398290989
2023,1,1.5,-78.1,6,371,72.73905581468506,72.73905581468506
2023,1,1.5,-78.1,7,371,0.1101403660428275,0.1101403660428275
2023,1,1.5,-78.1,8,371,0.2184066893454986,0.2184066893454986
2023,1,1.5,-78.1,9,371,0.3238563760021581,0.3238563760021581
2023,7,-31.7,-65,1,4,0.5171013101629318,0.5171013101629318
2023,7,-31.7,-65,2,4,31.9,31.9
2023,7,-31.7,-65,3,4,0.2302481371955363,0.2302481371955363
2023,7,-31.7,-65,4,4,26131,26131
2023,7,-31.7,-65,5,4,11.12624452504553,11.12624452504553
2023,7,-31.7,-65,6,4,75.38990020751952,75.38990020751952
2023,7,-31.7,-65,7,4,0.3267892851938686,0.3267892851938686
2023,7,-31.7,-65,8,4,0.4136096428339734,0.4136096428339734
2023,7,-31.7,-65,9,4,0.1127575351557249,0.1127575351557249
2023,6,-4,29.4,1,221,0.5074572485497647,0.5074572485497647
2023,6,-4,29.4,2,221,17.3,17.3
2023,6,-4,29.4,3,221,0.44741716834751066,0.44741716834751066
2023,6,-4,29.4,4,221,933,933
2023,6,-4,29.4,5,221,3.160269498825073,3.160269498825073
2023,6,-4,29.4,6,221,64.98468017578125,64.98468017578125
2023,6,-4,29.4,7,221,0.0356855528690826,0.0356855528690826
2023,6,-4,29.4,8,221,0.7346792318647514,0.6897120245013754
2023,6,-4,29.4,9,221,0.1254662306067326,0.1254662306067326
2023,6,37.3,-7.5,1,2,0.5214378628671015,0.5214378628671015
2023,6,37.3,-7.5,2,2,43.6,41.435
2023,6,37.3,-7.5,3,2,0.131235620006242,0.1467195671010898
2023,6,37.3,-7.5,4,2,46963,46963
2023,6,37.3,-7.5,5,2,9.345941543579102,9.345941543579102
2023,6,37.3,-7.5,6,2,79.861297607421875,79.861297607421875
2023,6,37.3,-7.5,7,2,0.0974402132411565,0.0974402132411565
2023,6,37.3,-7.5,8,2,0.2922014320498757,0.2922014320498757
2023,6,37.3,-7.5,9,2,0.2821979379353254,0.2821979379353254
2023,4,-0.6,38.7,1,600000,0.4966805918900467,0.4966805918900467
2023,4,-0.6,38.7,2,600000,16.6,16.6
2023,4,-0.6,38.7,3,600000,0.45951330970848747,0.45951330970848747
2023,4,-0.6,38.7,4,600000,5210,5210
2023,4,-0.6,38.7,5,600000,5.810999870300294,5.810999870300294
2023,4,-0.6,38.7,6,600000,61.255001068115234,61.255001068115234
2023,4,-0.6,38.7,7,600000,0.006220343293427,0.0073755833440923
2023,4,-0.6,38.7,8,600000,0.0819725582130208,0.0819725582130208
2023,4,-0.6,38.7,9,600000,0.4343904143941458,0.4343904143941458
2023,4,-0.6,38.1,1,545515,0.5290249649640713,0.5265832389578452
2023,4,-0.6,38.1,2,545515,17.6,17.6
2023,4,-0.6,38.1,3,545515,0.4282807564472565,0.4282807564472565
2023,4,-0.6,38.1,4,545515,4907,4907
2023,4,-0.6,38.1,5,545515,5.914000034332275,5.914000034332275
2023,4,-0.6,38.1,6,545515,63.09500122070311,63.09500122070311
2023,4,-0.6,38.1,7,545515,0.0020718194721746,0.0073755833440923
2023,4,-0.6,38.1,8,545515,0.5026078586227128,0.5026078586227128
2023,4,-0.6,38.1,9,545515,0.2745325074775752,0.2745325074775752
2023,4,-0.9,38.4,1,539215,0.5290249649640713,0.5265832389578452
2023,4,-0.9,38.4,2,539215,17.6,17.6
2023,4,-0.9,38.4,3,539215,0.4282807564472565,0.4282807564472565
2023,4,-0.9,38.4,4,539215,4907,4907
2023,4,-0.9,38.4,5,539215,5.914000034332275,5.914000034332275
2023,4,-0.9,38.4,6,539215,63.09500122070311,63.09500122070311
2023,4,-0.9,38.4,7,539215,0.0020718194721746,0.0073755833440923
2023,4,-0.9,38.4,8,539215,0.5026078586227128,0.5026078586227128
2023,4,-0.9,38.4,9,539215,0.2745325074775752,0.2745325074775752
2023,4,-0.7,38.3,1,529120,0.5290249649640713,0.5265832389578452
2023,4,-0.7,38.3,2,529120,17.6,17.6
2023,4,-0.7,38.3,3,529120,0.4282807564472565,0.4282807564472565
2023,4,-0.7,38.3,4,529120,4907,4907
2023,4,-0.7,38.3,5,529120,5.914000034332275,5.914000034332275
2023,4,-0.7,38.3,6,529120,63.09500122070312,63.09500122070312
2023,4,-0.7,38.3,7,529120,0.0020718194721746,0.0073755833440923
2023,4,-0.7,38.3,8,529120,0.5026078586227128,0.5026078586227128
2023,4,-0.7,38.3,9,529120,0.2745325074775752,0.2745325074775752
2023,4,0.8,40.2,1,327600,0.45271177652347094,0.4734167610421548
2023,4,0.8,40.2,2,327600,15.6,15.8
2023,4,0.8,40.2,3,327600,0.4769905010495565,0.4769777684493836
2023,4,0.8,40.2,4,327600,3634,3634
2023,4,0.8,40.2,5,327600,1.325347178466151,1.4940112308526063
2023,4,0.8,40.2,6,327600,63.19392808282631,63.19392808282631
2023,4,0.8,40.2,7,327600,0.0025834154970874,0.0073755833440923
2023,4,0.8,40.2,8,327600,0.0122898512877379,0.0226421455994585
2023,4,0.8,40.2,9,327600,0.396636252967107,0.396636252967107
2023,4,1.5,40.4,1,136025,0.452711776523471,0.4734167610421548
2023,4,1.5,40.4,2,136025,15.6,15.8
2023,4,1.5,40.4,3,136025,0.4769905010495565,0.4769777684493836
2023,4,1.5,40.4,4,136025,3634,3634
2023,4,1.5,40.4,5,136025,1.325347178466151,1.4940112308526063
2023,4,1.5,40.4,6,136025,63.19392808282631,63.19392808282631
2023,4,1.5,40.4,7,136025,0.0025834154970874,0.0073755833440923
2023,4,1.5,40.4,8,136025,0.0122898512877379,0.0226421455994585
2023,4,1.5,40.4,9,136025,0.396636252967107,0.396636252967107
2023,4,1.5,38.9,1,36000,0.4836165849401936,0.4836165849401936
2023,4,1.5,38.9,2,36000,19,19
2023,4,1.5,38.9,3,36000,0.4050039435023279,0.4050039435023279
2023,4,1.5,38.9,4,36000,4907,4907
2023,4,1.5,38.9,5,36000,5.9082861527485,5.9082861527485
2023,4,1.5,38.9,6,36000,63.09512440639473,63.09512440639473
2023,4,1.5,38.9,7,36000,0,0.0073755833440923
2023,4,1.5,38.9,8,36000,0.0313599502986087,0.0313599502986087
2023,4,1.5,38.9,9,36000,0.3839909321920745,0.3839909321920745
2023,6,-10.6,21.3,1,239,0.5373343773947149,0.5265832389578452
2023,6,-10.6,21.3,2,239,14.8,15.8
2023,6,-10.6,21.3,3,239,0.5020713911493976,0.4769777684493836
2023,6,-10.6,21.3,4,239,4966,4966
2023,6,-10.6,21.3,5,239,4.067583768548633,4.067583768548633
2023,6,-10.6,21.3,6,239,66.62828720040736,66.62828720040736
2023,6,-10.6,21.3,7,239,0.0415406347576988,0.0415406347576988
2023,6,-10.6,21.3,8,239,0.013030789414881899,0.0226421455994585
2023,6,-10.6,21.3,9,239,0.3346167454072137,0.3346167454072137
2023,4,13.4,-85.6,1,28,0.4981456120384143,0.4981456120384143
2023,4,13.4,-85.6,2,28,23.6,23.6
2023,4,13.4,-85.6,3,28,0.343287577126932,0.343287577126932
2023,4,13.4,-85.6,4,28,5440,5440
2023,4,13.4,-85.6,5,28,6.199126933320005,6.199126933320005
2023,4,13.4,-85.6,6,28,72.93933744718315,72.93933744718315
2023,4,13.4,-85.6,7,28,0.0212532468401256,0.0212532468401256
2023,4,13.4,-85.6,8,28,0.2314832631010308,0.2314832631010308
2023,4,13.4,-85.6,9,28,0.3762002492927889,0.3762002492927889
2023,6,18.1,-94.2,1,7,0.5188496700625187,0.5188496700625187
2023,6,18.1,-94.2,2,7,29.8,29.8
2023,6,18.1,-94.2,3,7,0.2455140853594138,0.2455140853594138
2023,6,18.1,-94.2,4,7,13694,13694
2023,6,18.1,-94.2,5,7,8.094419226284197,8.094419226284197
2023,6,18.1,-94.2,6,7,70.13084086107297,70.13084086107297
2023,6,18.1,-94.2,7,7,0.2339062629475765,0.2339062629475765
2023,6,18.1,-94.2,8,7,0.2631984925442959,0.2631984925442959
2023,6,18.1,-94.2,9,7,0.0754165129280748,0.0754165129280748
2023,6,-18.2,30.4,1,24,0.4808611580399844,0.4808611580399844
2023,6,-18.2,30.4,2,24,19.700000000000003,19.700000000000003
2023,6,-18.2,30.4,3,24,0.401404140174566,0.401404140174566
2023,6,-18.2,30.4,4,24,3154,3154
2023,6,-18.2,30.4,5,24,8.329704970802954,8.329704970802954
2023,6,-18.2,30.4,6,24,56.04286125163463,56.72199825846506
2023,6,-18.2,30.4,7,24,0.0597393490540953,0.0597393490540953
2023,6,-18.2,30.4,8,24,0.0642406069849891,0.0642406069849891
2023,6,-18.2,30.4,9,24,0.3456976944716063,0.3456976944716063
2023,1,5.1,-76.7,1,128,0.5104964433281234,0.5104964433281234
2023,1,5.1,-76.7,2,128,25,25
2023,1,5.1,-76.7,3,128,0.3062393388661862,0.3062393388661862
2023,1,5.1,-76.7,4,128,8618,8618
2023,1,5.1,-76.7,5,128,7.439958520790517,7.439958520790517
2023,1,5.1,-76.7,6,128,70.56931938810303,70.56931938810303
2023,1,5.1,-76.7,7,128,0.0169137871462174,0.0169137871462174
2023,1,5.1,-76.7,8,128,0.0098819015733154,0.0226421455994585
2023,1,5.1,-76.7,9,128,0.0544985401648639,0.0544985401648639
2023,6,-1.8,31.7,1,10,0.4974109677485844,0.4974109677485844
2023,6,-1.8,31.7,2,10,16.1,16.1
2023,6,-1.8,31.7,3,10,0.4698431796332299,0.4698431796332299
2023,6,-1.8,31.7,4,10,2231,2231
2023,6,-1.8,31.7,5,10,5.574440737171788,5.574440737171788
2023,6,-1.8,31.7,6,10,64.79076980365382,64.79076980365382
2023,6,-1.8,31.7,7,10,0.0156667272493175,0.0156667272493175
2023,6,-1.8,31.7,8,10,0.23193840765084053,0.23193840765084053
2023,6,-1.8,31.7,9,10,0.3237287039224172,0.3237287039224172
2023,1,0.8,-75.9,1,164,0.4921987296883779,0.4921987296883779
2023,1,0.8,-75.9,2,164,26.799999999999997,26.799999999999997
2023,1,0.8,-75.9,3,164,0.2820006138260395,0.2820006138260395
2023,1,0.8,-75.9,4,164,13962,13962
2023,1,0.8,-75.9,5,164,7.285059832716723,7.285059832716723
2023,1,0.8,-75.9,6,164,70.19858179023906,70.19858179023906
2023,1,0.8,-75.9,7,164,0.0084378803735452,0.0084378803735452
2023,1,0.8,-75.9,8,164,0.11028667746261708,0.11028667746261708
2023,1,0.8,-75.9,9,164,0.1373203620067537,0.1373203620067537
2023,5,-3.7,33.9,1,5600,0.4983321054914987,0.4983321054914987
2023,5,-3.7,33.9,2,5600,16.1,16.1
2023,5,-3.7,33.9,3,5600,0.46935254427846845,0.46935254427846845
2023,5,-3.7,33.9,4,5600,2540,2540
2023,5,-3.7,33.9,5,5600,5.249035091163831,5.249035091163831
2023,5,-3.7,33.9,6,5600,64.60290365151192,64.60290365151192
2023,5,-3.7,33.9,7,5600,0.0111777673005065,0.0111777673005065
2023,5,-3.7,33.9,8,5600,0.5206298854495486,0.5206298854495486
2023,5,-3.7,33.9,9,5600,0.3020802537909268,0.3020802537909268
2023,4,-3.7,33.9,1,5820,0.4983321054914987,0.4983321054914987
2023,4,-3.7,33.9,2,5820,16.1,16.1
2023,4,-3.7,33.9,3,5820,0.4693525442784685,0.4693525442784685
2023,4,-3.7,33.9,4,5820,2540,2540
2023,4,-3.7,33.9,5,5820,5.249035091163831,5.249035091163831
2023,4,-3.7,33.9,6,5820,64.60290365151192,64.60290365151192
2023,4,-3.7,33.9,7,5820,0.0111777673005065,0.0111777673005065
2023,4,-3.7,33.9,8,5820,0.5206298854495486,0.5206298854495486
2023,4,-3.7,33.9,9,5820,0.3020802537909268,0.3020802537909268
2023,1,14,43.8,1,36,0.5142614780005416,0.5142614780005416
2023,1,14,43.8,2,36,18.5,18.5
2023,1,14,43.8,3,36,0.4157483077944513,0.4157483077944513
2023,1,14,43.8,4,36,1104,1104
2023,1,14,43.8,5,36,2.6444296789670663,2.6444296789670663
2023,1,14,43.8,6,36,63.20756158489873,63.20756158489873
2023,1,14,43.8,7,36,0.2631220356349812,0.2631220356349812
2023,1,14,43.8,8,36,0.2905879921344047,0.2905879921344047
2023,1,14,43.8,9,36,0.3594028576682312,0.3594028576682312
2023,4,11.6,104.3,1,78,0.5161399678190722,0.5161399678190722
2023,4,11.6,104.3,2,78,25.8,25.8
2023,4,11.6,104.3,3,78,0.3267752417461362,0.3267752417461362
2023,4,11.6,104.3,4,78,4550,4550
2023,4,11.6,104.3,5,78,5.14464106256249,5.14464106256249
2023,4,11.6,104.3,6,78,72.30158996297997,72.30158996297997
2023,4,11.6,104.3,7,78,0.05635813597935211,0.05635813597935211
2023,4,11.6,104.3,8,78,0.7463908325917792,0.6897120245013754
2023,4,11.6,104.3,9,78,0.0799432192052631,0.0799432192052631
2023,6,-4.2,29.8,1,128,0.5025574607150116,0.5025574607150116
2023,6,-4.2,29.8,2,128,15.9,15.9
2023,6,-4.2,29.8,3,128,0.47697776844938355,0.47697776844938355
2023,6,-4.2,29.8,4,128,933,933
2023,6,-4.2,29.8,5,128,3.2139652149297464,3.2139652149297464
2023,6,-4.2,29.8,6,128,65.06204718594218,65.06204718594218
2023,6,-4.2,29.8,7,128,0.0308997934737406,0.0308997934737406
2023,6,-4.2,29.8,8,128,0.6129980276655801,0.6129980276655801
2023,6,-4.2,29.8,9,128,0.2936123688031308,0.2936123688031308
2023,4,33.8,70.3,1,7,0.480893726584917,0.480893726584917
2023,4,33.8,70.3,2,7,23.3,23.3
2023,4,33.8,70.3,3,7,0.3419047326993992,0.3419047326993992
2023,4,33.8,70.3,4,7,2651,2651
2023,4,33.8,70.3,5,7,2.15121574904642,2.15121574904642
2023,4,33.8,70.3,6,7,72.59206305275629,72.59206305275629
2023,4,33.8,70.3,7,7,0.0357020614197575,0.0357020614197575
2023,4,33.8,70.3,8,7,0.631067717489565,0.631067717489565
2023,4,33.8,70.3,9,7,0.0283323647874117,0.0283323647874117
2023,4,10.1,-84.7,1,263,0.5007902109455113,0.5007902109455113
2023,4,10.1,-84.7,2,263,31.299999999999997,31.299999999999997
2023,4,10.1,-84.7,3,263,0.2372540987035808,0.2372540987035808
2023,4,10.1,-84.7,4,263,21539,21539
2023,4,10.1,-84.7,5,263,7.795292736232298,7.795292736232298
2023,4,10.1,-84.7,6,263,77.02320098876952,77.02320098876952
2023,4,10.1,-84.7,7,263,0.036951995448006,0.036951995448006
2023,4,10.1,-84.7,8,263,0.1446907456861086,0.1446907456861086
2023,4,10.1,-84.7,9,263,0.3005479472292696,0.3005479472292696
2023,6,-30.2,30.2,1,7,0.5196703659113441,0.5196703659113441
2023,6,-30.2,30.2,2,7,24.200000000000006,24.200000000000006
2023,6,-30.2,30.2,3,7,0.3176857300235847,0.3176857300235847
2023,6,-30.2,30.2,4,7,12761,12761
2023,6,-30.2,30.2,5,7,10.65722228567673,10.65722228567673
2023,6,-30.2,30.2,6,7,63.42777122825158,63.42777122825158
2023,6,-30.2,30.2,7,7,0.3273766030203818,0.3273766030203818
2023,6,-30.2,30.2,8,7,0.131440274392377,0.131440274392377
2023,6,-30.2,30.2,9,7,0.2800450054214949,0.2800450054214949
2023,6,-29.9,30.8,1,7,0.5196703659113441,0.5196703659113441
2023,6,-29.9,30.8,2,7,24.200000000000006,24.200000000000006
2023,6,-29.9,30.8,3,7,0.3176857300235847,0.3176857300235847
2023,6,-29.9,30.8,4,7,12761,12761
2023,6,-29.9,30.8,5,7,10.65722228567673,10.65722228567673
2023,6,-29.9,30.8,6,7,63.42777122825158,63.42777122825158
2023,6,-29.9,30.8,7,7,0.3273766030203818,0.3273766030203818
2023,6,-29.9,30.8,8,7,0.131440274392377,0.131440274392377
2023,6,-29.9,30.8,9,7,0.2800450054214949,0.2800450054214949
2023,6,-3.9,29.6,1,65,0.5074572485497647,0.5074572485497647
2023,6,-3.9,29.6,2,65,17.3,17.3
2023,6,-3.9,29.6,3,65,0.4474171683475107,0.4474171683475107
2023,6,-3.9,29.6,4,65,933,933
2023,6,-3.9,29.6,5,65,3.160269498825073,3.160269498825073
2023,6,-3.9,29.6,6,65,64.98468017578125,64.98468017578125
2023,6,-3.9,29.6,7,65,0.0356855528690826,0.0356855528690826
2023,6,-3.9,29.6,8,65,0.7346792318647514,0.6897120245013754
2023,6,-3.9,29.6,9,65,0.1254662306067326,0.1254662306067326
2023,6,-3.2,30.5,1,17,0.5088357650812437,0.5088357650812437
2023,6,-3.2,30.5,2,17,16.400000000000006,16.400000000000006
2023,6,-3.2,30.5,3,17,0.4663141999152662,0.4663141999152662
2023,6,-3.2,30.5,4,17,795,933
2023,6,-3.2,30.5,5,17,2.867244482040405,2.867244482040405
2023,6,-3.2,30.5,6,17,63.44969177246094,63.44969177246094
2023,6,-3.2,30.5,7,17,0.0087950057532099,0.0087950057532099
2023,6,-3.2,30.5,8,17,0.5601054644937125,0.5601054644937125
2023,6,-3.2,30.5,9,17,0.2903057611867533,0.2903057611867533
2023,4,-3.6,29.9,1,21,0.5235694003121827,0.5235694003121827
2023,4,-3.6,29.9,2,21,19,19
2023,4,-3.6,29.9,3,21,0.4144386091947106,0.4144386091947106
2023,4,-3.6,29.9,4,21,830,933
2023,4,-3.6,29.9,5,21,2.8727841205896905,2.8727841205896905
2023,4,-3.6,29.9,6,21,62.81687853407615,62.81687853407615
2023,4,-3.6,29.9,7,21,0.0538187971716841,0.0538187971716841
2023,4,-3.6,29.9,8,21,0.7188016737478217,0.6897120245013754
2023,4,-3.6,29.9,9,21,0.1518252338308903,0.1518252338308903
2023,6,-4.2,29.9,1,100,0.5025574607150116,0.5025574607150116
2023,6,-4.2,29.9,2,100,15.9,15.9
2023,6,-4.2,29.9,3,100,0.4769777684493836,0.4769777684493836
